Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
1,1,2559,908.183389187,0,2000.0,-1,908.183389187,0.0,1,0.0,0,908.183389187,SAT,,908.548,
2,1,1471,311.313714981,0,2000.0,-1,311.313714981,0.0,1,0.0,1,1219.497104168,SAT,,311.363,
3,2,1471,1805.12723517,0,405.7104295942664,-1,1805.12723517,0.0,1,0.0,1,3024.624339338,SAT,,1805.197,
4,1,1763,578.567118883,0,2000.0,-1,578.567118883,0.0,1,0.0,1,3603.191458221,SAT,,578.619,
5,3,1763,2189.897578,0,753.1398554224253,-1,2189.897578,0.0,1,0.0,1,5793.089036221,SAT,,2189.962,
6,1,66,835.897902012,0,2000.0,-1,835.897902012,0.0,2,0.0,2,6628.986938233,UNSAT,,835.92,
7,4,2559,1838.31480098,0,1181.6410064588963,-1,1838.31480098,0.0,1,0.0,2,8467.301739213,SAT,,1838.395,
8,1,1805,379.112090826,0,2000.0,-1,379.112090826,0.0,1,0.0,2,8846.413830039,SAT,,379.14,
9,5,1805,1812.85957408,0,493.8483185026526,-1,1812.85957408,0.0,1,0.0,2,10659.273404119,SAT,,1812.917,
10,1,226,7.43963599205,0,2000.0,-1,7.43963599205,0.0,1,0.0,3,10666.71304011105,SAT,,7.487,
11,6,226,5.65211606026,0,10.674127925533057,-1,5.65211606026,0.0,1,0.0,3,10672.36515617131,SAT,,5.724,
12,6,66,1832.23830199,0,2000.0,-1,1832.23830199,0.0,2,0.0,3,12504.603458161311,UNSAT,,1832.339,
13,1,2614,4647.44459987,0,2000.0,-1,4647.44459987,0.0,1,0.0,3,17152.048058031312,SAT,,4647.495,
14,7,1471,1804.92106795,0,405.7104295942664,-1,1804.92106795,0.0,1,0.0,3,18956.96912598131,SAT,,1805.023,
15,1,2669,2044.7087059,0,2000.0,-1,2044.7087059,0.0,1,0.0,4,21001.677831881312,SAT,,2044.741,
16,8,2559,1836.56327295,0,1181.6410064588963,-1,1836.56327295,0.0,1,0.0,4,22838.24110483131,SAT,,1836.666,
17,1,563,1099.49130201,0,2000.0,-1,1099.49130201,0.0,1,0.0,4,23937.73240684131,SAT,,1099.543,
18,9,1805,35.368721962,0,493.8483185026526,-1,35.368721962,0.0,1,0.0,4,23973.10112880331,SAT,,35.475,
19,9,2669,2162.53599596,0,2000.0,-1,2162.53599596,0.0,1,0.0,4,26135.63712476331,SAT,,2162.568,
20,9,66,2000.0,0,2.7840818170189854,-1,28.56745,0.0,-1,1.0E9,4,26164.20457476331,CRASHED,Run Exceeded Captime -- Treating as CRASHED;Killed Manually,30.071,
