Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
1,1,583,900.0,0,900.0,-1,90000.0,0.0,-1,1.0E9,0,90000.0,CRASHED,,6.574,
2,1,223,900.0,0,900.0,-1,90000.0,0.0,-1,1.0E9,1,180000.0,CRASHED,,121.49,
3,2,223,38.3300099373,0,900.0,-1,38.3300099373,0.0,1,0.0,1,180038.3300099373,SAT,,38.358,
4,2,583,900.0,0,900.0,-1,90000.0,0.0,0,0.0,1,270038.3300099373,TIMEOUT,,1882.213,
5,2,326,5.05517101288,0,900.0,-1,5.05517101288,0.0,1,0.0,1,270043.38518095016,SAT,,5.077,
6,3,223,900.0,0,50.83161385578215,-1,90000.0,0.0,-1,1.0E9,1,360043.38518095016,CRASHED,,35.891,
7,2,339,4.93824005127,0,900.0,-1,4.93824005127,0.0,1,0.0,2,360048.32342100143,SAT,,4.979,
8,4,583,900.0,0,900.0,-1,90000.0,0.0,0,0.0,2,450048.32342100143,TIMEOUT,,1882.011,
9,4,339,4.96958184242,0,13.996634444567562,-1,4.96958184242,0.0,1,0.0,2,450053.29300284386,SAT,,4.999,
10,4,326,4.94585299492,0,7.536178136590124,-1,4.94585299492,0.0,1,0.0,2,450058.2388558388,SAT,,4.979,
11,4,223,28.5936598778,0,50.93688251298964,-1,28.5936598778,0.0,1,0.0,2,450086.83251571655,SAT,,28.62,
12,4,342,5.33676505089,0,900.0,-1,5.33676505089,0.0,1,0.0,2,450092.16928076744,SAT,,5.381,
13,5,342,900.0,0,7.940394830304385,-1,80.34434999999999,0.0,-1,1.0E9,2,450172.51363076747,CRASHED,Run Exceeded Captime -- Treating as CRASHED;Killed Manually,84.573,
