Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
1,1,583,900.0,0,900.0,-1,90000.0,0.0,-1,1.0E9,0,90000.0,CRASHED,,6.574,
2,1,223,900.0,0,900.0,-1,90000.0,0.0,-1,1.0E9,1,180000.0,CRASHED,,121.49,
3,2,223,38.3300099373,0,900.0,-1,38.3300099373,0.0,1,0.0,1,180038.3300099373,SAT,,38.358,
4,2,583,900.0,0,900.0,-1,90000.0,0.0,0,0.0,1,270038.3300099373,TIMEOUT,,1882.213,
5,2,326,5.05517101288,0,900.0,-1,5.05517101288,0.0,1,0.0,1,270043.38518095016,SAT,,5.077,
6,3,223,900.0,0,50.83161385578215,-1,90000.0,0.0,-1,1.0E9,1,360043.38518095016,CRASHED,,35.891,
7,2,339,4.93824005127,0,900.0,-1,4.93824005127,0.0,1,0.0,2,360048.32342100143,SAT,,4.979,
8,4,583,900.0,0,900.0,-1,90000.0,0.0,0,0.0,2,450048.32342100143,TIMEOUT,,1882.011,
9,4,339,4.96958184242,0,13.996634444567562,-1,4.96958184242,0.0,1,0.0,2,450053.29300284386,SAT,,4.999,
10,4,326,4.94585299492,0,7.536178136590124,-1,4.94585299492,0.0,1,0.0,2,450058.2388558388,SAT,,4.979,
11,4,223,28.5936598778,0,50.93688251298964,-1,28.5936598778,0.0,1,0.0,2,450086.83251571655,SAT,,28.62,
12,4,342,5.33676505089,0,900.0,-1,5.33676505089,0.0,1,0.0,2,450092.16928076744,SAT,,5.381,
13,5,342,900.0,0,7.940394830304385,-1,80.34434999999999,0.0,-1,1.0E9,2,450172.51363076747,CRASHED,Run Exceeded Captime -- Treating as CRASHED;Killed Manually,84.573,
14,4,115,12.2468550205,0,900.0,-1,12.2468550205,0.0,1,0.0,3,450184.760485788,SAT,,12.281,
15,6,583,882.144134998,0,900.0,-1,882.144134998,0.0,1,0.0,3,451066.90462078596,SAT,,882.183,
16,6,223,24.7792551517,0,900.0,-1,24.7792551517,0.0,1,0.0,3,451091.68387593766,SAT,,24.828,
17,6,339,5.74760293961,0,900.0,-1,5.74760293961,0.0,1,0.0,3,451097.43147887726,SAT,,5.782,
18,6,342,5.29353284836,0,900.0,-1,5.29353284836,0.0,1,0.0,3,451102.7250117256,SAT,,5.327,
19,6,326,5.70858502388,0,900.0,-1,5.70858502388,0.0,1,0.0,3,451108.4335967495,SAT,,5.766,
20,6,115,11.9885020256,0,900.0,-1,11.9885020256,0.0,1,0.0,3,451120.4220987751,SAT,,12.039,
21,6,15,16.2583210468,0,900.0,-1,16.2583210468,0.0,1,0.0,3,451136.6804198219,SAT,,16.29,
22,7,15,15.8022470474,0,22.138417799371485,-1,15.8022470474,0.0,1,0.0,3,451152.4826668693,SAT,,15.835,
23,7,326,4.97510004044,0,16.491141382950545,-1,4.97510004044,0.0,1,0.0,3,451157.45776690973,SAT,,5.007,
24,7,339,6.25661206245,0,10.023510836410523,-1,6.25661206245,0.0,1,0.0,3,451163.7143789722,SAT,,6.284,
25,7,583,900.0,0,900.0,-1,90000.0,0.0,0,0.0,3,541163.7143789722,TIMEOUT,,1881.97,
26,6,449,4.83359003067,0,900.0,-1,4.83359003067,0.0,1,0.0,4,541168.5479690029,SAT,,4.876,
27,8,583,900.0,0,900.0,-1,90000.0,0.0,0,0.0,4,631168.5479690029,TIMEOUT,,1881.97,
28,6,277,5.40721893311,0,900.0,-1,5.40721893311,0.0,1,0.0,4,631173.955187936,SAT,,5.453,
29,9,449,900.0,0,7.2862675025790935,-1,90000.0,0.0,-1,1.0E9,4,721173.955187936,CRASHED,,5.27,
